Filename,Meansize(mm)
Run354_Image08354_Crib0681.png,38.29
Run354_Image08355_Crib0682.png,39.26
Run354_Image08355_Crib0683.png,39.64
Run354_Image08356_Crib0684.png,37.60
Run354_Image08356_Crib0685.png,38.65
Run354_Image08357_Crib0686.png,37.75
Run354_Image08357_Crib0687.png,37.48
Run354_Image08358_Crib0688.png,37.89
Run354_Image08358_Crib0689.png,38.55
Run354_Image08359_Crib0690.png,37.81
Run354_Image08359_Crib0691.png,37.98
Run354_Image08360_Crib0692.png,38.19
Run354_Image08360_Crib0693.png,38.38
Run354_Image08361_Crib0694.png,38.34
Run354_Image08361_Crib0695.png,38.15
Run354_Image08362_Crib0696.png,39.67
Run354_Image08362_Crib0697.png,37.63
Run354_Image08363_Crib0698.png,37.70
Run354_Image08363_Crib0699.png,39.09
Run354_Image08364_Crib0700.png,39.66
Run354_Image08364_Crib0701.png,39.00
Run354_Image08365_Crib0702.png,37.46
Run354_Image08365_Crib0703.png,38.13
Run354_Image08366_Crib0704.png,39.36
Run354_Image08366_Crib0705.png,38.18
Run354_Image08375_Crib0714.png,40.13
Run354_Image08376_Crib0715.png,39.33
Run354_Image08376_Crib0716.png,38.93
Run354_Image08377_Crib0717.png,39.15
Run354_Image08377_Crib0718.png,38.98
Run354_Image08378_Crib0719.png,39.71
Run354_Image08378_Crib0720.png,38.46
Run354_Image08379_Crib0721.png,37.83
Run354_Image08379_Crib0722.png,38.76
Run354_Image08380_Crib0723.png,40.29
Run354_Image08380_Crib0724.png,38.69
Run354_Image08381_Crib0725.png,37.31
Run354_Image08381_Crib0726.png,38.77
Run354_Image08382_Crib0727.png,37.86
Run354_Image08382_Crib0728.png,39.72
Run354_Image08383_Crib0729.png,38.35
Run354_Image08383_Crib0730.png,38.73
Run354_Image08384_Crib0731.png,37.46
Run354_Image08384_Crib0732.png,36.79
Run354_Image08385_Crib0733.png,39.33
Run354_Image08385_Crib0734.png,38.83
Run354_Image08386_Crib0735.png,39.11
Run354_Image08386_Crib0736.png,38.73
Run354_Image08387_Crib0737.png,38.81
Run354_Image08387_Crib0738.png,38.33
Run354_Image08388_Crib0739.png,39.47
Run354_Image08388_Crib0740.png,38.38
Run354_Image08389_Crib0741.png,38.65
Run354_Image08389_Crib0742.png,38.98
Run354_Image08390_Crib0743.png,40.34
Run354_Image08390_Crib0744.png,38.15
Run354_Image08391_Crib0745.png,38.86
Run354_Image08391_Crib0746.png,37.45
Run354_Image08392_Crib0747.png,39.46
Run354_Image08393_Crib0748.png,39.91
Run354_Image08393_Crib0749.png,39.24
Run354_Image08393_Crib0750.png,37.92
Run354_Image08394_Crib0751.png,38.67
Run354_Image08395_Crib0752.png,38.11
Run354_Image08395_Crib0753.png,38.36
Run354_Image08396_Crib0754.png,38.95
Run354_Image08396_Crib0755.png,38.59
Run354_Image08397_Crib0756.png,38.73
Run354_Image08397_Crib0757.png,39.18
Run354_Image08398_Crib0758.png,39.23
Run354_Image08398_Crib0759.png,39.88
Run354_Image08399_Crib0760.png,39.60
Run354_Image08399_Crib0761.png,38.86
Run354_Image08400_Crib0762.png,38.77
Run354_Image08400_Crib0763.png,37.85
Run354_Image08401_Crib0764.png,38.20
Run354_Image08401_Crib0765.png,38.89
Run354_Image08402_Crib0766.png,39.63
Run354_Image08402_Crib0767.png,39.14
Run354_Image08403_Crib0768.png,38.83
Run354_Image08403_Crib0769.png,39.24
Run354_Image08404_Crib0770.png,38.55
Run354_Image08404_Crib0771.png,38.10
Run354_Image08405_Crib0772.png,39.24
Run354_Image08405_Crib0773.png,37.82
Run354_Image08406_Crib0774.png,37.08
Run354_Image08406_Crib0775.png,38.81
Run354_Image08407_Crib0776.png,37.67
Run354_Image08408_Crib0777.png,38.96
Run354_Image08408_Crib0778.png,39.23
Run354_Image08409_Crib0779.png,38.66
Run354_Image08409_Crib0780.png,39.09
Run354_Image08410_Crib0781.png,39.61
Run354_Image08410_Crib0782.png,38.89
Run354_Image08411_Crib0783.png,38.52
Run354_Image08411_Crib0784.png,38.10
Run354_Image08412_Crib0785.png,39.11
Run354_Image08412_Crib0786.png,40.25
Run354_Image08413_Crib0787.png,40.08
Run354_Image08413_Crib0788.png,38.71
Run354_Image08414_Crib0789.png,39.51
Run354_Image08414_Crib0790.png,39.35
Run354_Image08415_Crib0791.png,37.98
Run354_Image08415_Crib0792.png,39.01
Run354_Image08416_Crib0793.png,39.19
Run354_Image08416_Crib0794.png,37.85
Run354_Image08417_Crib0795.png,38.23
Run354_Image08417_Crib0796.png,38.36
Run354_Image08418_Crib0797.png,38.69
Run354_Image08418_Crib0798.png,38.21
Run354_Image08419_Crib0799.png,39.78
Run354_Image08419_Crib0800.png,39.37
Run354_Image08420_Crib0801.png,39.15
Run354_Image08420_Crib0802.png,38.67
Run354_Image08421_Crib0803.png,39.23
Run354_Image08421_Crib0804.png,38.89
Run354_Image08422_Crib0805.png,39.40
Run354_Image08422_Crib0806.png,38.79
Run354_Image08423_Crib0807.png,39.18
Run354_Image08423_Crib0808.png,40.28
Run354_Image08424_Crib0809.png,38.57
Run354_Image08424_Crib0810.png,38.85
Run354_Image08425_Crib0811.png,38.37
Run354_Image08425_Crib0812.png,39.56
Run354_Image08426_Crib0813.png,39.62
Run354_Image08426_Crib0814.png,37.60
Run354_Image08427_Crib0815.png,37.99
Run354_Image08427_Crib0816.png,37.82
Run354_Image08428_Crib0817.png,39.10
Run354_Image08428_Crib0818.png,38.56
Run354_Image08429_Crib0819.png,39.92
Run354_Image08429_Crib0820.png,39.24
Run354_Image08430_Crib0821.png,38.84
Run354_Image08430_Crib0822.png,39.30
Run354_Image08431_Crib0823.png,39.53
Run354_Image08432_Crib0824.png,37.63
Run354_Image08432_Crib0825.png,39.34
Run354_Image08433_Crib0826.png,38.93
Run354_Image08433_Crib0827.png,39.14
Run354_Image08434_Crib0828.png,38.84
Run354_Image08434_Crib0829.png,39.70
Run354_Image08435_Crib0830.png,38.75
Run354_Image08435_Crib0831.png,40.99
Run354_Image08436_Crib0832.png,38.82
Run354_Image08436_Crib0833.png,40.26
Run354_Image08437_Crib0834.png,38.24
Run354_Image08437_Crib0835.png,39.43
Run354_Image08438_Crib0836.png,40.06
Run354_Image08438_Crib0837.png,39.59
Run354_Image08439_Crib0838.png,39.09
Run354_Image08439_Crib0839.png,39.43
Run354_Image08440_Crib0840.png,40.17
Run354_Image08440_Crib0841.png,38.92
Run354_Image08441_Crib0842.png,39.68
Run354_Image08441_Crib0843.png,40.42
Run354_Image08442_Crib0844.png,38.54
Run354_Image08442_Crib0845.png,40.08
Run354_Image08443_Crib0846.png,38.84
Run354_Image08443_Crib0847.png,40.58
Run354_Image08444_Crib0848.png,39.19
Run354_Image08444_Crib0849.png,39.28
Run354_Image08445_Crib0850.png,39.18
Run354_Image08445_Crib0851.png,39.42
Run354_Image08446_Crib0852.png,40.01
Run354_Image08446_Crib0853.png,38.01
Run354_Image08447_Crib0854.png,41.41
Run354_Image08447_Crib0855.png,38.82
Run354_Image08448_Crib0856.png,40.15
Run354_Image08448_Crib0857.png,39.87
Run354_Image08449_Crib0858.png,39.48
Run354_Image08449_Crib0859.png,40.18
Run354_Image08450_Crib0860.png,39.58
Run354_Image08450_Crib0861.png,40.58
Run354_Image08451_Crib0862.png,40.14
Run354_Image08451_Crib0863.png,38.79
Run354_Image08452_Crib0864.png,39.09
Run354_Image08452_Crib0865.png,39.79
Run354_Image08453_Crib0866.png,38.36
Run354_Image08453_Crib0867.png,39.83
Run354_Image08454_Crib0868.png,38.96
Run354_Image08454_Crib0869.png,40.27
Run354_Image08455_Crib0870.png,40.36
Run354_Image08455_Crib0871.png,39.57
Run354_Image08456_Crib0872.png,40.24
Run354_Image08457_Crib0873.png,38.70
Run354_Image08457_Crib0874.png,37.82
Run354_Image08458_Crib0875.png,40.08
Run354_Image08458_Crib0876.png,39.53
Run354_Image08459_Crib0877.png,40.12
Run354_Image08459_Crib0878.png,40.37
Run354_Image08460_Crib0879.png,39.37
Run354_Image08460_Crib0880.png,38.97
Run354_Image08461_Crib0881.png,40.09
Run354_Image08461_Crib0882.png,38.64
Run354_Image08462_Crib0883.png,39.44
Run354_Image08462_Crib0884.png,38.36
Run354_Image08463_Crib0885.png,38.26
Run354_Image08463_Crib0886.png,39.16
Run354_Image08464_Crib0887.png,38.58
Run354_Image08464_Crib0888.png,39.35
Run354_Image08465_Crib0889.png,39.75
Run354_Image08465_Crib0890.png,38.11
Run354_Image08466_Crib0891.png,37.67
Run354_Image08466_Crib0892.png,37.73
Run354_Image08467_Crib0893.png,38.11
Run354_Image08467_Crib0894.png,38.46
Run354_Image08468_Crib0895.png,38.41
Run354_Image08468_Crib0896.png,39.40
Run354_Image08469_Crib0897.png,38.86
Run354_Image08469_Crib0898.png,37.79
Run354_Image08470_Crib0899.png,38.49
Run354_Image08470_Crib0900.png,38.25
Run354_Image08471_Crib0901.png,38.35
Run354_Image08471_Crib0902.png,38.92
Run354_Image08472_Crib0903.png,38.90
Run354_Image08472_Crib0904.png,39.79
Run354_Image08473_Crib0905.png,38.46
Run354_Image08473_Crib0906.png,38.88
Run354_Image08474_Crib0907.png,39.24
Run354_Image08474_Crib0908.png,38.35
Run354_Image08475_Crib0909.png,38.72
Run354_Image08475_Crib0910.png,39.16
Run354_Image08476_Crib0911.png,38.60
Run354_Image08476_Crib0912.png,37.84
Run354_Image08477_Crib0913.png,37.17
Run354_Image08477_Crib0914.png,38.10
Run354_Image08478_Crib0915.png,37.19
Run354_Image08478_Crib0916.png,38.35
Run354_Image08479_Crib0917.png,39.33
Run354_Image08479_Crib0918.png,38.96
Run354_Image08480_Crib0919.png,38.56
Run354_Image08480_Crib0920.png,38.59
Run354_Image08481_Crib0921.png,39.15
Run354_Image08481_Crib0922.png,39.09
Run354_Image08482_Crib0923.png,37.68
Run354_Image08482_Crib0924.png,37.27
Run354_Image08483_Crib0925.png,39.76
Run354_Image08483_Crib0926.png,40.42
Run354_Image08484_Crib0927.png,39.16
Run354_Image08484_Crib0928.png,39.45
Run354_Image08485_Crib0929.png,40.11
Run354_Image08485_Crib0930.png,40.11
Run354_Image08486_Crib0931.png,40.12
Run354_Image08486_Crib0932.png,38.01
Run354_Image08487_Crib0933.png,39.73
Run354_Image08488_Crib0934.png,40.33
Run354_Image08488_Crib0935.png,40.59
Run354_Image08489_Crib0936.png,38.80
Run354_Image08489_Crib0937.png,38.84
Run354_Image08489_Crib0938.png,37.11
Run354_Image08490_Crib0939.png,38.38
Run354_Image08491_Crib0941.png,39.60
Run354_Image08492_Crib0942.png,42.10
Run354_Image08492_Crib0943.png,40.30
Run354_Image08493_Crib0944.png,38.09
Run354_Image08493_Crib0945.png,38.90
Run354_Image08494_Crib0946.png,39.91
Run354_Image08494_Crib0947.png,37.88
Run354_Image08495_Crib0948.png,38.88
Run354_Image08495_Crib0949.png,39.15
Run354_Image08496_Crib0950.png,39.37
Run354_Image08496_Crib0951.png,39.44
Run354_Image08497_Crib0952.png,41.40
Run354_Image08497_Crib0953.png,40.08
Run354_Image08498_Crib0954.png,38.64
Run354_Image08498_Crib0955.png,38.87
Run354_Image08499_Crib0956.png,38.76
Run354_Image08499_Crib0957.png,38.01
Run354_Image08500_Crib0958.png,40.43
Run354_Image08500_Crib0959.png,39.84
Run354_Image08501_Crib0960.png,39.34
Run354_Image08501_Crib0961.png,37.98
Run354_Image08502_Crib0962.png,39.13
Run354_Image08502_Crib0963.png,40.47
Run354_Image08503_Crib0964.png,38.14
Run354_Image08503_Crib0965.png,38.94
Run354_Image08504_Crib0966.png,38.64
Run354_Image08504_Crib0967.png,39.31
Run354_Image08505_Crib0968.png,37.63
Run354_Image08505_Crib0969.png,39.45
Run354_Image08506_Crib0970.png,39.53
Run354_Image08506_Crib0971.png,39.61
Run354_Image08507_Crib0972.png,36.55
Run354_Image08507_Crib0973.png,40.06
Run354_Image08508_Crib0974.png,38.45
Run354_Image08508_Crib0975.png,40.05
Run354_Image08509_Crib0976.png,37.66
Run354_Image08509_Crib0977.png,38.88
Run354_Image08510_Crib0978.png,38.56
Run354_Image08510_Crib0979.png,38.41
Run354_Image08511_Crib0980.png,36.95
Run354_Image08511_Crib0981.png,39.71
Run354_Image08512_Crib0982.png,38.66
Run354_Image08512_Crib0983.png,39.15
Run354_Image08513_Crib0984.png,37.49
Run354_Image08514_Crib0985.png,37.79
Run354_Image08514_Crib0986.png,37.82
Run354_Image08515_Crib0987.png,37.69
Run354_Image08515_Crib0988.png,37.17
Run354_Image08515_Crib0989.png,37.52
Run354_Image08516_Crib0990.png,38.67
Run354_Image08517_Crib0991.png,38.99
Run354_Image08517_Crib0992.png,37.45
Run354_Image08518_Crib0993.png,38.93
Run354_Image08520_Crib0995.png,39.18
Run354_Image08520_Crib0996.png,40.38
Run354_Image08521_Crib0997.png,39.42
Run354_Image08521_Crib0998.png,38.73
Run354_Image08522_Crib0999.png,37.63
Run354_Image08522_Crib1000.png,38.61
Run354_Image08523_Crib1001.png,38.23
Run354_Image08523_Crib1002.png,36.82
Run354_Image08524_Crib1003.png,37.25
Run354_Image08524_Crib1004.png,38.69
Run354_Image08525_Crib1005.png,39.47
Run354_Image08525_Crib1006.png,39.24
Run354_Image08526_Crib1007.png,37.82
Run354_Image08526_Crib1008.png,40.74
Run354_Image08527_Crib1009.png,39.52
Run354_Image08527_Crib1010.png,38.52
Run354_Image08529_Crib1012.png,38.51
Run354_Image08529_Crib1013.png,38.99
Run354_Image08530_Crib1014.png,38.06
Run354_Image08530_Crib1015.png,38.50
Run354_Image08531_Crib1016.png,38.83
Run354_Image08531_Crib1017.png,38.13
Run354_Image08532_Crib1018.png,38.06
Run354_Image08532_Crib1019.png,38.85
Run354_Image08533_Crib1020.png,39.21
Run354_Image08533_Crib1021.png,38.02
Run354_Image08534_Crib1022.png,38.11
Run354_Image08534_Crib1023.png,39.83
Run354_Image08535_Crib1024.png,39.12
Run354_Image08535_Crib1025.png,39.66
Run354_Image08536_Crib1026.png,38.75
Run354_Image08536_Crib1027.png,37.79
Run354_Image08537_Crib1028.png,37.38
Run354_Image08537_Crib1029.png,40.19
Run354_Image08538_Crib1030.png,37.69
Run354_Image08538_Crib1031.png,38.27
Run354_Image08539_Crib1032.png,39.02
Run354_Image08539_Crib1033.png,39.46
Run354_Image08540_Crib1034.png,39.47
Run354_Image08541_Crib1035.png,39.90
Run354_Image08541_Crib1036.png,38.44
Run354_Image08541_Crib1037.png,37.90
Run354_Image08542_Crib1038.png,39.23
Run354_Image08543_Crib1039.png,38.59
Run354_Image08543_Crib1040.png,39.41
Run354_Image08546_Crib1043.png,39.01
Run354_Image08546_Crib1044.png,38.76
Run354_Image08547_Crib1045.png,38.18
Run354_Image08547_Crib1046.png,38.13
Run354_Image08548_Crib1047.png,40.23
Run354_Image08548_Crib1048.png,39.33
Run354_Image08549_Crib1049.png,38.32
Run354_Image08549_Crib1050.png,39.50
Run354_Image08550_Crib1051.png,38.73
Run354_Image08550_Crib1052.png,38.83
Run354_Image08551_Crib1053.png,38.44
Run354_Image08551_Crib1054.png,38.19
Run354_Image08552_Crib1055.png,39.12
Run354_Image08552_Crib1056.png,38.53
Run354_Image08553_Crib1057.png,39.12
Run354_Image08553_Crib1058.png,37.25
Run354_Image08554_Crib1059.png,38.22
Run354_Image08554_Crib1060.png,39.77
Run354_Image08555_Crib1061.png,38.16
Run354_Image08555_Crib1062.png,37.88
Run354_Image08556_Crib1063.png,39.68
Run354_Image08556_Crib1064.png,38.65
Run354_Image08557_Crib1065.png,38.07
Run354_Image08557_Crib1066.png,38.59
Run354_Image08558_Crib1067.png,39.50
Run354_Image08560_Crib1070.png,38.12
Run354_Image08560_Crib1071.png,40.28
Run354_Image08561_Crib1072.png,39.61
Run354_Image08561_Crib1073.png,37.32
Run354_Image08562_Crib1074.png,38.53
Run354_Image08562_Crib1075.png,38.55
Run354_Image08563_Crib1076.png,37.80
Run354_Image08563_Crib1077.png,37.51
Run354_Image08564_Crib1078.png,38.27
Run354_Image08564_Crib1079.png,38.23
Run354_Image08565_Crib1080.png,39.76
Run354_Image08565_Crib1081.png,39.59
Run354_Image08566_Crib1082.png,38.52
Run354_Image08566_Crib1083.png,38.05
Run354_Image08567_Crib1084.png,39.93
Run354_Image08568_Crib1085.png,38.53
Run354_Image08568_Crib1086.png,38.55
Run354_Image08568_Crib1087.png,38.27
Run354_Image08569_Crib1088.png,37.32
Run354_Image08570_Crib1089.png,38.58
Run354_Image08570_Crib1090.png,39.45
Run354_Image08571_Crib1091.png,38.83
Run354_Image08571_Crib1092.png,38.36
Run354_Image08572_Crib1093.png,38.43
Run354_Image08572_Crib1094.png,38.60
Run354_Image08573_Crib1095.png,39.30
Run354_Image08573_Crib1096.png,39.61
Run354_Image08574_Crib1097.png,38.16
Run354_Image08574_Crib1098.png,38.34
Run354_Image08575_Crib1099.png,37.73
Run354_Image08575_Crib1100.png,37.71
Run354_Image08576_Crib1101.png,38.18
Run354_Image08576_Crib1102.png,38.73
Run354_Image08577_Crib1103.png,38.08
Run354_Image08577_Crib1104.png,37.04
Run354_Image08578_Crib1105.png,37.89
Run354_Image08578_Crib1106.png,38.61
Run354_Image08579_Crib1107.png,38.38
Run354_Image08579_Crib1108.png,38.51
Run354_Image08580_Crib1109.png,38.73
Run354_Image08580_Crib1110.png,38.00
Run354_Image08581_Crib1111.png,38.88
Run354_Image08581_Crib1112.png,39.60
Run354_Image08582_Crib1113.png,39.65
Run354_Image08582_Crib1114.png,38.96
Run354_Image08583_Crib1115.png,39.12
Run354_Image08583_Crib1116.png,39.92
Run354_Image08584_Crib1117.png,41.46
Run354_Image08584_Crib1118.png,39.63
Run354_Image08585_Crib1119.png,39.83
Run354_Image08585_Crib1120.png,39.05
Run354_Image08586_Crib1121.png,39.74
Run354_Image08586_Crib1122.png,38.98
Run354_Image08587_Crib1123.png,40.67
Run354_Image08587_Crib1124.png,40.75
Run354_Image08588_Crib1125.png,39.44
Run354_Image08588_Crib1126.png,41.06
Run354_Image08589_Crib1127.png,40.41
Run354_Image08589_Crib1128.png,38.92
Run354_Image08590_Crib1129.png,39.30
Run354_Image08590_Crib1130.png,41.01
Run354_Image08591_Crib1131.png,41.67
Run354_Image08592_Crib1132.png,42.23
Run354_Image08592_Crib1133.png,41.32
Run354_Image08592_Crib1134.png,41.49
Run354_Image08593_Crib1135.png,40.20
Run354_Image08593_Crib1136.png,41.13
Run354_Image08594_Crib1137.png,40.61
Run354_Image08594_Crib1138.png,40.19
Run354_Image08595_Crib1139.png,39.82
Run354_Image08595_Crib1140.png,43.04
Run354_Image08596_Crib1141.png,42.22
Run354_Image08596_Crib1142.png,41.23
Run354_Image08597_Crib1143.png,41.34
Run354_Image08597_Crib1144.png,39.83
Run354_Image08598_Crib1145.png,39.23
Run354_Image08598_Crib1146.png,41.10
Run354_Image08599_Crib1147.png,41.06
Run354_Image08599_Crib1148.png,39.02
Run354_Image08600_Crib1149.png,39.28
Run354_Image08600_Crib1150.png,39.93
Run354_Image08601_Crib1151.png,40.90
Run354_Image08601_Crib1152.png,39.20
Run354_Image08602_Crib1153.png,38.67
Run354_Image08602_Crib1154.png,38.39
Run354_Image08603_Crib1155.png,39.10
Run354_Image08603_Crib1156.png,40.69
Run354_Image08604_Crib1157.png,40.16
Run354_Image08604_Crib1158.png,39.67
Run354_Image08605_Crib1159.png,36.98
Run354_Image08606_Crib1161.png,39.16
Run354_Image08606_Crib1162.png,40.31
Run354_Image08607_Crib1163.png,40.83
Run354_Image08607_Crib1164.png,39.43
Run354_Image08608_Crib1165.png,38.47
Run354_Image08608_Crib1166.png,38.28
Run354_Image08609_Crib1167.png,37.93
Run354_Image08609_Crib1168.png,38.61
Run354_Image08610_Crib1169.png,39.59
Run354_Image08610_Crib1170.png,40.11
Run354_Image08611_Crib1171.png,39.57
Run354_Image08611_Crib1172.png,39.74
Run354_Image08612_Crib1173.png,39.63
Run354_Image08612_Crib1174.png,40.80
Run354_Image08613_Crib1175.png,39.08
Run354_Image08613_Crib1176.png,39.14
Run354_Image08614_Crib1177.png,40.10
Run354_Image08614_Crib1178.png,40.79
Run354_Image08615_Crib1179.png,41.28
Run354_Image08615_Crib1180.png,40.90
Run354_Image08616_Crib1181.png,41.33
Run354_Image08616_Crib1182.png,38.00
Run354_Image08617_Crib1183.png,38.06
Run354_Image08617_Crib1184.png,38.23
Run354_Image08618_Crib1185.png,40.53
Run354_Image08618_Crib1186.png,38.46
Run354_Image08619_Crib1187.png,41.20
Run354_Image08619_Crib1188.png,40.19
Run354_Image08620_Crib1189.png,38.56
Run354_Image08620_Crib1190.png,38.95
Run354_Image08621_Crib1191.png,41.68
Run354_Image08621_Crib1192.png,40.90
Run354_Image08622_Crib1193.png,39.39
Run354_Image08622_Crib1194.png,39.95
Run354_Image08623_Crib1195.png,39.67
Run354_Image08623_Crib1196.png,38.42
Run354_Image08624_Crib1197.png,39.33
Run354_Image08624_Crib1198.png,38.36
Run354_Image08625_Crib1199.png,39.90
Run354_Image08625_Crib1200.png,40.45
Run354_Image08626_Crib1201.png,40.21
Run354_Image08627_Crib1202.png,41.31
Run354_Image08627_Crib1203.png,41.26
Run354_Image08628_Crib1204.png,39.24
Run354_Image08628_Crib1205.png,40.71
Run354_Image08629_Crib1206.png,39.65
Run354_Image08629_Crib1207.png,37.76
Run354_Image08630_Crib1208.png,40.44
Run354_Image08630_Crib1209.png,41.02
Run354_Image08631_Crib1210.png,41.22
Run354_Image08631_Crib1211.png,41.03
Run354_Image08632_Crib1212.png,40.96
Run354_Image08632_Crib1213.png,40.44
Run354_Image08633_Crib1214.png,39.95
Run354_Image08633_Crib1215.png,40.35
Run354_Image08634_Crib1216.png,41.32
Run354_Image08634_Crib1217.png,41.02
Run354_Image08635_Crib1218.png,39.36
Run354_Image08635_Crib1219.png,38.53
Run354_Image08636_Crib1220.png,38.53
Run354_Image08636_Crib1221.png,39.20
Run354_Image08637_Crib1222.png,41.83
Run354_Image08637_Crib1223.png,42.05
Run354_Image08638_Crib1224.png,39.38
Run354_Image08638_Crib1225.png,39.90
Run354_Image08639_Crib1226.png,39.22
Run354_Image08639_Crib1227.png,39.21
Run354_Image08640_Crib1228.png,38.66
Run354_Image08640_Crib1229.png,40.42
Run354_Image08641_Crib1230.png,40.69
Run354_Image08641_Crib1231.png,41.41
Run354_Image08642_Crib1232.png,41.59
Run354_Image08642_Crib1233.png,41.15
Run354_Image08643_Crib1234.png,39.54
Run354_Image08643_Crib1235.png,37.91
Run354_Image08644_Crib1236.png,39.82
Run354_Image08645_Crib1237.png,39.20
Run354_Image08645_Crib1238.png,40.20
Run354_Image08646_Crib1239.png,40.31
Run354_Image08646_Crib1240.png,40.93
Run354_Image08647_Crib1241.png,39.32
Run354_Image08647_Crib1242.png,40.51
Run354_Image08648_Crib1243.png,38.52
Run354_Image08648_Crib1244.png,38.12
Run354_Image08649_Crib1245.png,38.02
Run354_Image08649_Crib1246.png,40.85
Run354_Image08650_Crib1247.png,39.96
Run354_Image08650_Crib1248.png,39.15
Run354_Image08651_Crib1249.png,39.69
Run354_Image08651_Crib1250.png,39.22
